step, s/batch, lr, train_loss, dev.quc-dev_loss, dev.quc-mcc, dev.quc-f1, dev.quc-precision, dev.quc-recall
0, n/a, 9.8e-07, n/a, 7.307, 0.103, 34.3, 41.9, 29.0
128, 3.93, 0.000125, 5.05, 4.134, 0.257, 52.2, 48.1, 57.0
256, 3.95, 0.00025, 3.25, 3.382, 0.348, 58.3, 52.8, 65.1
384, 3.91, 0.000375, 2.63, 3.249, 0.373, 59.5, 55.1, 64.8
512, 3.92, 0.0005, 2.36, 3.2, 0.395, 60.8, 56.5, 65.8
640, 4.06, 0.000625, 2.13, 3.156, 0.417, 62.2, 58.0, 67.1
768, 3.97, 0.00075, 2.02, 3.194, 0.427, 62.5, 59.6, 65.7
896, 3.99, 0.000875, 1.87, 3.096, 0.449, 63.7, 61.5, 66.1
1024, 3.8, 0.001, 1.89, 3.137, 0.45, 63.6, 62.1, 65.2
1152, 3.95, 0.00098214, 1.76, 3.182, 0.458, 63.9, 63.1, 64.8
1280, 3.95, 0.00096429, 1.73, 3.042, 0.474, 65.0, 64.3, 65.7
1408, 4.08, 0.00094643, 1.64, 3.19, 0.456, 63.5, 63.9, 63.0
1536, 3.91, 0.00092857, 1.69, 3.131, 0.467, 64.0, 65.0, 63.1
1664, 3.96, 0.00091071, 1.58, 3.091, 0.472, 64.4, 65.4, 63.4
1792, 3.92, 0.00089286, 1.58, 3.138, 0.468, 64.1, 65.2, 63.0
1920, 3.95, 0.000875, 1.56, 3.114, 0.48, 64.9, 66.1, 63.8
2048, 3.88, 0.00085714, 1.53, 3.143, 0.479, 64.8, 66.0, 63.5
2176, 4.02, 0.00083929, 1.49, 3.091, 0.484, 64.9, 66.9, 63.0
2304, 3.98, 0.00082143, 1.47, 3.139, 0.476, 64.4, 66.1, 62.8
2432, 3.92, 0.00080357, 1.49, 3.151, 0.474, 64.2, 66.2, 62.4
2560, 3.86, 0.00078571, 1.46, 3.193, 0.478, 64.6, 66.4, 62.8
2688, 3.89, 0.00076786, 1.45, 3.205, 0.474, 64.2, 66.4, 62.1
2816, 3.94, 0.00075, 1.43, 3.196, 0.478, 64.4, 66.7, 62.3
2944, 3.98, 0.00073214, 1.38, 3.288, 0.474, 64.1, 66.5, 62.0
3072, 3.89, 0.00071429, 1.39, 3.302, 0.467, 63.5, 66.3, 60.9
3200, 3.91, 0.00069643, 1.37, 3.277, 0.466, 63.5, 66.1, 61.1
3328, 3.98, 0.00067857, 1.36, 3.255, 0.475, 64.2, 66.6, 61.9
3456, 3.84, 0.00066071, 1.36, 3.279, 0.475, 64.1, 66.8, 61.5
3584, 3.93, 0.00064286, 1.34, 3.252, 0.474, 64.0, 66.9, 61.3
3712, 3.93, 0.000625, 1.34, 3.292, 0.475, 64.2, 66.5, 62.0
3840, 3.89, 0.00060714, 1.34, 3.313, 0.472, 63.8, 66.8, 61.1
3968, 3.99, 0.00058929, 1.27, 3.288, 0.47, 63.7, 66.6, 60.9
4096, 3.94, 0.00057143, 1.3, 3.296, 0.476, 64.2, 66.9, 61.7
4224, 3.87, 0.00055357, 1.3, 3.274, 0.474, 64.0, 66.9, 61.3
4352, 3.9, 0.00053571, 1.26, 3.318, 0.475, 64.0, 67.0, 61.3
4480, 3.9, 0.00051786, 1.27, 3.373, 0.471, 63.7, 66.8, 61.0
4608, 3.92, 0.0005, 1.27, 3.404, 0.476, 64.1, 67.0, 61.5
4736, 3.96, 0.00048214, 1.23, 3.368, 0.467, 63.4, 66.6, 60.5
4864, 3.94, 0.00046429, 1.23, 3.456, 0.463, 63.1, 66.3, 60.2
4992, 3.93, 0.00044643, 1.24, 3.436, 0.456, 62.6, 65.9, 59.7
5120, 3.86, 0.00042857, 1.23, 3.412, 0.475, 64.1, 66.9, 61.4
5248, 3.99, 0.00041071, 1.18, 3.436, 0.468, 63.5, 66.4, 60.9
5376, 3.89, 0.00039286, 1.24, 3.44, 0.469, 63.6, 66.7, 60.8
5504, 3.93, 0.000375, 1.19, 3.449, 0.465, 63.2, 66.7, 60.0
5632, 3.96, 0.00035714, 1.19, 3.466, 0.469, 63.6, 66.6, 60.9
5760, 4.03, 0.00033929, 1.21, 3.451, 0.468, 63.5, 66.6, 60.6
5888, 3.99, 0.00032143, 1.15, 3.47, 0.47, 63.6, 66.8, 60.7
6016, 4.16, 0.00030357, 1.16, 3.493, 0.464, 63.2, 66.5, 60.1
6144, 4.02, 0.00028571, 1.17, 3.536, 0.468, 63.5, 66.6, 60.6
6272, 4.08, 0.00026786, 1.16, 3.515, 0.466, 63.3, 66.6, 60.4
6400, 4.04, 0.00025, 1.15, 3.544, 0.459, 62.7, 66.2, 59.7
6528, 3.96, 0.00023214, 1.15, 3.538, 0.464, 63.1, 66.5, 60.1
6656, 4.08, 0.00021429, 1.13, 3.537, 0.469, 63.6, 66.7, 60.7
6784, 4.07, 0.00019643, 1.12, 3.571, 0.46, 62.9, 66.2, 59.9
6912, 4.03, 0.00017857, 1.14, 3.55, 0.46, 62.9, 66.1, 60.0
7040, 3.99, 0.00016071, 1.13, 3.58, 0.457, 62.7, 65.9, 59.7
7168, 4.09, 0.00014286, 1.11, 3.578, 0.471, 63.6, 66.9, 60.7
7296, 3.99, 0.000125, 1.12, 3.592, 0.461, 62.9, 66.4, 59.7
7424, 4.05, 0.00010714, 1.11, 3.566, 0.461, 62.9, 66.4, 59.7
7552, 4.02, 8.929e-05, 1.11, 3.585, 0.461, 62.9, 66.4, 59.7
7680, 4.06, 7.143e-05, 1.09, 3.594, 0.463, 63.0, 66.6, 59.8
7808, 3.84, 5.357e-05, 1.12, 3.596, 0.462, 62.9, 66.5, 59.7
7936, 3.96, 3.571e-05, 1.11, 3.587, 0.458, 62.7, 66.0, 59.7
8064, 3.89, 1.786e-05, 1.08, 3.574, 0.46, 62.9, 66.2, 59.8
8192, 3.89, 0.0, 1.11, 3.58, 0.458, 62.7, 66.1, 59.6
